key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,4,79,18,1,0,0,response1disk,6,-4,-9,1,0,0,rectangle,-4,-9,1,0,0,5,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,-9,1,0,0,0,130,129,129,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.22963,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-39,79,1,0,0,response7disk,4,2,6,1,0,0,rectangle,2,6,1,0,0,5,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",2,6,1,0,0,0,131,130,130,84,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.556175,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,82,1,0,0,response1disk,7,10,10,1,0,0,rectangle,10,10,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",10,10,1,0,0,0,132,131,131,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.871585,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,90,1,0,0,response1disk,5,13,2,1,0,0,rectangle,-111,48,1,0,0,1,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-17,6,1,0,0,0,133,132,132,82,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.68503,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,-113,1,0,0,response3disk,4,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,1,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-3,-1,1,0,0,0,134,133,133,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.290865,,,,,,,,,,,,,,,,,,,,,,,,,,,6,85,-46,1,0,0,response3disk,8,-6,1,1,0,0,rectangle,-6,1,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-6,1,1,0,0,0,135,134,134,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.379665,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,-87,1,0,0,response3disk,5,4,9,1,0,0,rectangle,4,9,1,0,0,1,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",4,9,1,0,0,0,136,135,135,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.049135,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,97,1,0,0,response1disk,1,7,4,1,0,0,rectangle,7,4,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",7,4,1,0,0,0,137,136,136,131,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.198305,,,,,,,,,,,,,,,,,,,,,,,,,,,7,64,30,1,0,0,response1disk,4,5,2,1,0,0,rectangle,5,2,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,2,1,0,0,0,138,137,137,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.713325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-30,-97,1,0,0,response5disk,9,2,4,1,0,0,rectangle,2,4,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",2,4,1,0,0,0,139,138,138,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.155115,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,58,1,0,0,response1disk,5,14,-1,1,0,0,rectangle,14,-1,1,0,0,1,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",14,-1,1,0,0,0,140,139,139,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,3.150395,,,,,,,,,,,,,,,,,,,,,,,,,,,6,31,-86,1,0,0,response3disk,7,-4,5,1,0,0,rectangle,-4,5,1,0,0,1,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,5,1,0,0,0,141,140,140,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.011895,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,-90,1,0,0,response3disk,2,-7,0,1,0,0,rectangle,-7,0,1,0,0,1,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-7,0,1,0,0,0,142,141,141,36,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.88209,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,29,1,0,0,response1disk,7,12,5,1,0,0,rectangle,47,-84,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",0,-9,1,0,0,0,143,142,142,38,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.63493,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,82,1,0,0,response1disk,8,-3,4,1,0,0,rectangle,-3,4,1,0,0,4,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-3,4,1,0,0,0,144,143,143,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.82809,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38,83,1,0,0,response1disk,1,5,0,1,0,0,rectangle,5,0,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,0,1,0,0,0,145,144,144,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.78161,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-53,-78,1,0,0,response5disk,3,-5,-15,1,0,0,rectangle,-5,-15,1,0,0,4,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-5,-15,1,0,0,0,146,145,145,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.76332,,,,,,,,,,,,,,,,,,,,,,,,,,,7,66,-41,1,0,0,response3disk,8,3,-2,1,0,0,rectangle,3,-2,1,0,0,4,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",3,-2,1,0,0,0,147,146,146,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.943605,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61,-31,1,0,0,response3disk,5,-3,7,1,0,0,rectangle,-3,7,1,0,0,4,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-3,7,1,0,0,0,148,147,147,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.523895,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,82,1,0,0,response1disk,9,-21,-9,1,0,0,rectangle,-21,-9,1,0,0,4,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-21,-9,1,0,0,0,149,148,148,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.25728,,,,,,,,,,,,,,,,,,,,,,,,,,,5,62,-53,1,0,0,response3disk,2,8,-7,1,0,0,rectangle,8,-7,1,0,0,4,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",8,-7,1,0,0,0,150,149,149,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.50981,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,78,1,0,0,response1disk,9,8,-5,1,0,0,rectangle,8,-5,1,0,0,4,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",8,-5,1,0,0,0,151,150,150,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.824105,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37,73,1,0,0,response1disk,9,-1,-4,1,0,0,rectangle,-1,-4,1,0,0,4,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-1,-4,1,0,0,0,152,151,151,160,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.76675,,,,,,,,,,,,,,,,,,,,,,,,,,,4,107,29,1,0,0,response1disk,6,26,2,1,0,0,rectangle,26,2,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",26,2,1,0,0,0,153,152,152,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,4.04513,,,,,,,,,,,,,,,,,,,,,,,,,,,8,71,-48,1,0,0,response3disk,9,-4,1,1,0,0,rectangle,-4,1,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,1,1,0,0,0,154,153,153,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.23105,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-50,98,1,0,0,response7disk,1,11,4,1,0,0,rectangle,11,4,1,0,0,4,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",11,4,1,0,0,0,155,154,154,76,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.79671,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,-42,1,0,0,response3disk,4,-8,5,1,0,0,rectangle,-8,5,1,0,0,4,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-8,5,1,0,0,0,156,155,155,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.471595,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,-102,1,0,0,response3disk,8,-12,-4,1,0,0,rectangle,-12,-4,1,0,0,4,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-12,-4,1,0,0,0,157,156,156,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.888575,,,,,,,,,,,,,,,,,,,,,,,,,,,7,78,47,1,0,0,response1disk,2,12,0,1,0,0,rectangle,12,0,1,0,0,4,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",12,0,1,0,0,0,158,157,157,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.52315,,,,,,,,,,,,,,,,,,,,,,,,,,,5,55,87,1,0,0,response1disk,1,-12,2,1,0,0,rectangle,-12,2,1,0,0,4,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-12,2,1,0,0,0,159,158,158,159,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.699815,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54,-93,1,0,0,response3disk,1,2,0,1,0,0,rectangle,2,0,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",2,0,1,0,0,0,160,159,159,74,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.864575,,,,,,,,,,,,,,,,,,,,,,,,,,,6,77,40,1,0,0,response1disk,2,-2,0,1,0,0,rectangle,-2,0,1,0,0,4,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-2,0,1,0,0,0,161,160,160,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.459525,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,82,1,0,0,response1disk,9,0,0,1,0,0,rectangle,0,0,1,0,0,4,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",0,0,1,0,0,0,162,161,161,136,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.20827,,,,,,,,,,,,,,,,,,,,,,,,,,,7,64,-52,1,0,0,response3disk,5,0,0,1,0,0,rectangle,-76,44,1,0,0,1,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-27,1,1,0,0,0,163,0,0,156,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.468085,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,81,1,0,0,response1disk,7,10,11,1,0,0,rectangle,10,11,1,0,0,1,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",10,11,1,0,0,0,164,1,1,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.943525,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95,-63,1,0,0,response3disk,8,7,-3,1,0,0,rectangle,7,-3,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",7,-3,1,0,0,0,165,2,2,27,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.946155,,,,,,,,,,,,,,,,,,,,,,,,,,,4,85,-48,1,0,0,response3disk,2,-6,3,1,0,0,rectangle,-6,3,1,0,0,1,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-6,3,1,0,0,0,166,3,3,13,1,,,,,,,,,,,,,,,,,,,,,
